"","date","P","Q"
"97",1953-01-05,0,33.074256
"98",1953-01-06,1.5,26.90115
"99",1953-01-07,30,33.159207
"100",1953-01-08,43.7,55.331418
"101",1953-01-09,29,143.170752
"102",1953-01-10,1,91.209057
"103",1953-01-11,25.9,75.011733
"104",1953-01-12,29,108.255891
"105",1953-01-13,23.9,126.633624
"106",1953-01-14,4.6,116.977527
"107",1953-01-15,19.8,90.784302
"108",1953-01-16,83.3,216.398514
"109",1953-01-17,112.8,464.257215
"110",1953-01-18,93,670.065171
"111",1953-01-19,38.1,321.341316
"112",1953-01-20,37.1,213.142059
"113",1953-01-21,7.1,149.173956
"114",1953-01-22,21.3,120.941907
"115",1953-01-23,1,101.573079
"116",1953-01-24,0,68.866944
"117",1953-01-25,23.4,46.808001
"118",1953-01-26,17.3,38.058048
"119",1953-01-27,1,32.507916
"120",1953-01-28,30,51.876744
"121",1953-01-29,13.2,101.204958
"122",1953-01-30,17.8,116.807625
"123",1953-01-31,22.9,130.513053
"124",1953-02-01,0,117.742086
"125",1953-02-02,73.7,144.813138
"126",1953-02-03,34,272.721027
"127",1953-02-04,20.8,172.563798
"128",1953-02-05,62.5,207.082221
"129",1953-02-06,13.7,242.082033
"130",1953-02-07,27.4,165.427914
"131",1953-02-08,0,135.666747
"132",1953-02-09,0.5,87.357945
"133",1953-02-10,0,59.635602
"134",1953-02-11,0,45.845223
"135",1953-02-12,0,37.435074
"136",1953-02-13,0,33.923766
"137",1953-02-14,7.6,31.686723
"138",1953-02-15,8.1,30.072654
"139",1953-02-16,67.6,58.389654
"140",1953-02-17,64.5,162.624531
"141",1953-02-18,6.1,90.982521
"142",1953-02-19,0.5,54.963297
"143",1953-02-20,1,43.834716
"144",1953-02-21,0,36.359028
"145",1953-02-22,5.1,32.734452
"146",1953-02-23,1.5,28.628487
"147",1953-02-24,1.5,27.410856
"148",1953-02-25,0.5,26.844516
"149",1953-02-26,0,26.646297
"150",1953-02-27,0,27.835611
"151",1953-02-28,1,32.026527
"152",1953-03-01,0.5,29.73285
"153",1953-03-02,2,27.354222
"154",1953-03-03,0.5,25.20213
"155",1953-03-04,0,23.134989
"156",1953-03-05,0.5,21.690822
"157",1953-03-06,0,20.473191
"158",1953-03-07,0,19.25556
"159",1953-03-08,0,19.142292
"160",1953-03-09,0,19.057341
"161",1953-03-10,4.1,18.830805
"162",1953-03-11,15.2,19.935168
"163",1953-03-12,9.7,22.738551
"164",1953-03-13,5.1,21.209433
"165",1953-03-14,0.5,20.501508
"166",1953-03-15,12.7,21.973992
"167",1953-03-16,32,32.196429
"168",1953-03-17,8.1,34.490106
"169",1953-03-18,17.8,38.709339
"170",1953-03-19,9.7,45.193932
"171",1953-03-20,18.8,44.825811
"172",1953-03-21,34,53.972202
"173",1953-03-22,34,116.552772
"174",1953-03-23,2,145.54938
"175",1953-03-24,10.7,144.898089
"176",1953-03-25,2.5,121.366662
"177",1953-03-26,0.5,87.952602
"178",1953-03-27,0.5,63.061959
"179",1953-03-28,2,51.621891
"180",1953-03-29,0.5,44.45769
"181",1953-03-30,12.7,42.900255
"182",1953-03-31,2,40.351725
"183",1953-04-01,0,36.075858
"184",1953-04-02,0,32.422965
"185",1953-04-03,0.5,29.421363
"186",1953-04-04,0,26.844516
"187",1953-04-05,1,25.400349
"188",1953-04-06,11.2,25.626885
"189",1953-04-07,10.2,24.777375
"190",1953-04-08,0.5,23.134989
"191",1953-04-09,1,21.351018
"192",1953-04-10,1.5,20.133387
"193",1953-04-11,3.6,19.397145
"194",1953-04-12,13.2,22.030626
"195",1953-04-13,8.1,27.18432
"196",1953-04-14,3,27.18432
"197",1953-04-15,0.5,25.881738
"198",1953-04-16,4.6,25.881738
"199",1953-04-17,5.1,26.249859
"200",1953-04-18,0,25.76847
"201",1953-04-19,0.5,25.655202
"202",1953-04-20,0,24.522522
"203",1953-04-21,0,23.050038
"204",1953-04-22,6.6,22.030626
"205",1953-04-23,1,19.312194
"206",1953-04-24,0,17.216736
"207",1953-04-25,0.5,15.262863
"208",1953-04-26,8.1,14.866425
"209",1953-04-27,16.3,18.434367
"210",1953-04-28,9.7,18.830805
"211",1953-04-29,19.3,22.002309
"212",1953-04-30,11.2,25.76847
"213",1953-05-01,5.6,26.61798
"214",1953-05-02,1.5,24.975594
"215",1953-05-03,1,22.568649
"216",1953-05-04,0,20.558142
"217",1953-05-05,0,18.377733
"218",1953-05-06,1,17.018517
"219",1953-05-07,18.8,19.057341
"220",1953-05-08,8.1,20.699727
"221",1953-05-09,6.1,19.595364
"222",1953-05-10,2,18.349416
"223",1953-05-11,0.5,16.622079
"224",1953-05-12,0,15.347814
"225",1953-05-13,0,13.02582
"226",1953-05-14,0.5,11.525019
"227",1953-05-15,6.1,11.694921
"228",1953-05-16,3,10.080852
"229",1953-05-17,0,9.514512
"230",1953-05-18,26.4,16.820298
"231",1953-05-19,14.7,18.887439
"232",1953-05-20,9.1,21.973992
"233",1953-05-21,11.7,27.892245
"234",1953-05-22,7.6,28.656804
"235",1953-05-23,12.2,33.13089
"236",1953-05-24,2.5,33.867132
"237",1953-05-25,7.6,30.129288
"238",1953-05-26,10.7,27.948879
"239",1953-05-27,10.7,37.604976
"240",1953-05-28,0,34.405155
"241",1953-05-29,0,29.364729
"242",1953-05-30,0,25.4853
"243",1953-05-31,0,22.483698
"244",1953-06-01,0,19.53873
"245",1953-06-02,1.5,17.018517
"246",1953-06-03,0,14.668206
"247",1953-06-04,3,13.110771
"248",1953-06-05,15.2,14.469987
"249",1953-06-06,15.7,18.68922
"250",1953-06-07,12.7,21.605871
"251",1953-06-08,2,22.398747
"252",1953-06-09,5.1,22.6536
"253",1953-06-10,4.1,19.963485
"254",1953-06-11,0.5,18.066246
"255",1953-06-12,2.5,16.197324
"256",1953-06-13,1.5,13.931964
"257",1953-06-14,0,12.402846
"258",1953-06-15,0,11.270166
"259",1953-06-16,0,10.279071
"260",1953-06-17,0,9.06144
"261",1953-06-18,0,8.381832
"262",1953-06-19,1,8.042028
"263",1953-06-20,1.5,7.758858
"264",1953-06-21,0.5,7.504005
"265",1953-06-22,0,7.277469
"266",1953-06-23,0,7.107567
"267",1953-06-24,0,6.597861
"268",1953-06-25,0,6.286374
"269",1953-06-26,0,6.258057
"270",1953-06-27,0,6.201423
"271",1953-06-28,2.5,6.201423
"272",1953-06-29,4.6,6.003204
"273",1953-06-30,0,5.550132
"274",1953-07-01,0,5.153694
"275",1953-07-02,0,4.785573
"276",1953-07-03,0,4.757256
"277",1953-07-04,0,4.700622
"278",1953-07-05,0,4.615671
"279",1953-07-06,0,4.332501
"280",1953-07-07,0,4.134282
"281",1953-07-08,0,3.737844
"282",1953-07-09,0,3.426357
"283",1953-07-10,0,3.39804
"284",1953-07-11,0,3.228138
"285",1953-07-12,0,3.171504
"286",1953-07-13,0,3.058236
"287",1953-07-14,0,3.058236
"288",1953-07-15,0,3.029919
"289",1953-07-16,0,3.001602
"290",1953-07-17,0,3.058236
"291",1953-07-18,0,3.058236
"292",1953-07-19,0,3.058236
"293",1953-07-20,0,3.058236
"294",1953-07-21,0,3.001602
"295",1953-07-22,0,2.944968
"296",1953-07-23,0,2.944968
"297",1953-07-24,0,2.888334
"298",1953-07-25,0,2.860017
"299",1953-07-26,0,2.860017
"300",1953-07-27,0,2.803383
"301",1953-07-28,0,2.746749
"302",1953-07-29,0,2.746749
"303",1953-07-30,0,2.690115
"304",1953-07-31,0,2.633481
"305",1953-08-01,0,2.633481
"306",1953-08-02,0,2.605164
"307",1953-08-03,0,2.54853
"308",1953-08-04,0,2.54853
"309",1953-08-05,2,2.54853
"310",1953-08-06,4.1,2.491896
"311",1953-08-07,0,2.435262
"312",1953-08-08,0,2.435262
"313",1953-08-09,0,2.406945
"314",1953-08-10,0,2.350311
"315",1953-08-11,0,2.350311
"316",1953-08-12,0,2.293677
"317",1953-08-13,0,2.237043
"318",1953-08-14,0,2.237043
"319",1953-08-15,0,2.208726
"320",1953-08-16,0,2.152092
"321",1953-08-17,0,2.152092
"322",1953-08-18,0,2.095458
"323",1953-08-19,0,2.067141
"324",1953-08-20,0,2.067141
"325",1953-08-21,0,1.812288
"326",1953-08-22,0,1.500801
"327",1953-08-23,2.5,1.642386
"328",1953-08-24,2,1.925556
"329",1953-08-25,30.5,5.833302
"330",1953-08-26,16.3,8.551734
"331",1953-08-27,2,3.369723
"332",1953-08-28,13.7,3.96438
"333",1953-08-29,2,3.652893
"334",1953-08-30,2,2.435262
"335",1953-08-31,0,2.095458
"336",1953-09-01,0,2.152092
"337",1953-09-02,0,2.123775
"338",1953-09-03,0,2.010507
"339",1953-09-04,0,2.010507
"340",1953-09-05,0,1.868922
"341",1953-09-06,0,1.783971
"342",1953-09-07,0,1.69902
"343",1953-09-08,0,1.69902
"344",1953-09-09,0,1.868922
"345",1953-09-10,0,1.840605
"346",1953-09-11,0,1.812288
"347",1953-09-12,0,1.69902
"348",1953-09-13,0,1.557435
"349",1953-09-14,0,1.529118
"350",1953-09-15,0,1.529118
"351",1953-09-16,0,1.444167
"352",1953-09-17,0,1.472484
"353",1953-09-18,0,1.557435
"354",1953-09-19,0,1.585752
"355",1953-09-20,0,1.529118
"356",1953-09-21,0,1.387533
"357",1953-09-22,1,1.359216
"358",1953-09-23,0,1.387533
"359",1953-09-24,0,1.557435
"360",1953-09-25,0,1.557435
"361",1953-09-26,0,1.585752
"362",1953-09-27,0,1.529118
"363",1953-09-28,9.7,2.293677
"364",1953-09-29,1,1.529118
"365",1953-09-30,29,6.116472
"366",1953-10-01,11.2,4.785573
"367",1953-10-02,0,2.944968
"368",1953-10-03,0,1.868922
"369",1953-10-04,0,1.557435
"370",1953-10-05,0,1.472484
"371",1953-10-06,0,1.330899
"372",1953-10-07,0,1.245948
"373",1953-10-08,0.5,1.274265
"374",1953-10-09,0,1.274265
"375",1953-10-10,22.4,5.748351
"376",1953-10-11,0,3.001602
"377",1953-10-12,0,2.576847
"378",1953-10-13,0,2.350311
"379",1953-10-14,0,2.123775
"380",1953-10-15,0,2.010507
"381",1953-10-16,0,2.123775
"382",1953-10-17,19.3,3.992697
"383",1953-10-18,23.9,12.969186
"384",1953-10-19,0,5.748351
"385",1953-10-20,3.6,3.851112
"386",1953-10-21,0,3.567942
"387",1953-10-22,2,3.058236
"388",1953-10-23,0,2.775066
"389",1953-10-24,0,2.775066
"390",1953-10-25,0,2.633481
"391",1953-10-26,0,2.8317
"392",1953-10-27,0,2.803383
"393",1953-10-28,0,2.860017
"394",1953-10-29,0,2.860017
"395",1953-10-30,0,2.860017
"396",1953-10-31,0,2.860017
"397",1953-11-01,5.1,3.313089
"398",1953-11-02,0,2.916651
"399",1953-11-03,0,2.916651
"400",1953-11-04,0,2.944968
"401",1953-11-05,6.1,3.143187
"402",1953-11-06,43.2,22.257162
"403",1953-11-07,0.5,8.665002
"404",1953-11-08,0.5,6.399642
"405",1953-11-09,1.5,5.040426
"406",1953-11-10,4.1,4.927158
"407",1953-11-11,2,4.870524
"408",1953-11-12,0,4.81389
"409",1953-11-13,1,4.757256
"410",1953-11-14,5.6,4.757256
"411",1953-11-15,3.6,5.040426
"412",1953-11-16,32,15.206229
"413",1953-11-17,7.1,14.101866
"414",1953-11-18,6.1,10.873728
"415",1953-11-19,14.2,15.517716
"416",1953-11-20,3.6,11.779872
"417",1953-11-21,91.9,71.868546
"418",1953-11-22,165.1,420.252597
"419",1953-11-23,41.1,328.788687
"420",1953-11-24,11.2,158.85837
"421",1953-11-25,0,103.385367
"422",1953-11-26,7.6,70.707549
"423",1953-11-27,7.6,62.920374
"424",1953-11-28,0.5,51.480306
"425",1953-11-29,1.5,43.070157
"426",1953-11-30,19.3,44.117886
"427",1953-12-01,15.2,42.532134
"428",1953-12-02,13.2,80.816718
"429",1953-12-03,44.7,125.500944
"430",1953-12-04,25.9,138.215277
"431",1953-12-05,20.8,120.545469
"432",1953-12-06,51.8,181.087215
"433",1953-12-07,8.6,124.509849
"434",1953-12-08,56.9,125.44431
"435",1953-12-09,36.1,233.643567
"436",1953-12-10,9.7,199.493265
"437",1953-12-11,5.1,123.632022
"438",1953-12-12,12.7,124.566483
"439",1953-12-13,0,125.274408
"440",1953-12-14,0,101.856249
"441",1953-12-15,0,83.195346
"442",1953-12-16,0,69.178431
"443",1953-12-17,6.6,58.587873
"444",1953-12-18,7.1,55.557954
"445",1953-12-19,106.2,241.54401
"446",1953-12-20,26.9,256.920141
"447",1953-12-21,2.5,161.067096
"448",1953-12-22,0,107.972721
"449",1953-12-23,2.5,75.32322
"450",1953-12-24,0,58.04985
"451",1953-12-25,1,47.997315
"452",1953-12-26,9.1,39.473898
"453",1953-12-27,0,33.215841
"454",1953-12-28,3,28.430268
"455",1953-12-29,0,25.003911
"456",1953-12-30,0,21.662505
"457",1953-12-31,3.6,19.793583
"458",1954-01-01,7.6,20.558142
"459",1954-01-02,14.7,19.736949
"460",1954-01-03,13.2,19.963485
"461",1954-01-04,42.7,78.777894
"462",1954-01-05,0,74.870148
"463",1954-01-06,2,55.812807
"464",1954-01-07,11.2,46.609782
"465",1954-01-08,4.6,43.013523
"466",1954-01-09,4.1,39.049143
"467",1954-01-10,0,36.982002
"468",1954-01-11,0.5,32.904354
"469",1954-01-12,0,28.260366
"470",1954-01-13,5.1,26.391444
"471",1954-01-14,39.6,37.576659
"472",1954-01-15,36.6,46.185027
"473",1954-01-16,39.6,79.85394
"474",1954-01-17,12.2,77.475312
"475",1954-01-18,13.7,55.359735
"476",1954-01-19,0,43.494912
"477",1954-01-20,0,35.537835
"478",1954-01-21,19.8,35.96259
"479",1954-01-22,46.2,105.33924
"480",1954-01-23,9.1,116.920893
"481",1954-01-24,16.3,77.730165
"482",1954-01-25,19.3,60.456795
"483",1954-01-26,26.4,51.282087
"484",1954-01-27,88.4,92.823126
"485",1954-01-28,17.3,210.480261
"486",1954-01-29,10.7,196.944735
"487",1954-01-30,0.5,171.855873
"488",1954-01-31,0,138.045375
"489",1954-02-01,0,129.323739
"490",1954-02-02,0,132.098805
"491",1954-02-03,0,124.339947
"492",1954-02-04,0,112.446807
"493",1954-02-05,0,97.155627
"494",1954-02-06,0,85.432389
"495",1954-02-07,0.5,75.096684
"496",1954-02-08,0,62.410668
"497",1954-02-09,0,50.545845
"498",1954-02-10,0,43.494912
"499",1954-02-11,15.2,37.831512
"500",1954-02-12,14.7,38.907558
"501",1954-02-13,3.6,40.691529
"502",1954-02-14,4.6,35.311299
"503",1954-02-15,0.5,29.817801
"504",1954-02-16,2,27.042735
"505",1954-02-17,18.8,27.920562
"506",1954-02-18,11.7,25.343715
"507",1954-02-19,30.5,34.943178
"508",1954-02-20,36.6,113.692755
"509",1954-02-21,14.2,136.827744
"510",1954-02-22,0.5,101.969517
"511",1954-02-23,0,69.858039
"512",1954-02-24,0.5,52.612986
"513",1954-02-25,2.5,41.003016
"514",1954-02-26,4.1,33.640596
"515",1954-02-27,0.5,28.798389
"516",1954-02-28,0,25.4853
"517",1954-03-01,0,22.93677
"518",1954-03-02,0.5,20.303289
"519",1954-03-03,0,17.613174
"520",1954-03-04,0,15.970788
"521",1954-03-05,0,14.979693
"522",1954-03-06,0.5,13.620477
"523",1954-03-07,0,12.714333
"524",1954-03-08,46.7,31.290285
"525",1954-03-09,23.9,43.013523
"526",1954-03-10,15.2,42.19233
"527",1954-03-11,1.5,30.922164
"528",1954-03-12,0.5,25.400349
"529",1954-03-13,0,22.681917
"530",1954-03-14,0,21.011214
"531",1954-03-15,6.1,21.322701
"532",1954-03-16,1.5,22.483698
"533",1954-03-17,1.5,20.359923
"534",1954-03-18,1,17.981295
"535",1954-03-19,0,16.678713
"536",1954-03-20,0.5,14.44167
"537",1954-03-21,0,13.450575
"538",1954-03-22,1,13.224039
"539",1954-03-23,0.5,13.139088
"540",1954-03-24,0.5,12.997503
"541",1954-03-25,1.5,12.997503
"542",1954-03-26,3,12.601065
"543",1954-03-27,36.1,30.780579
"544",1954-03-28,2,36.982002
"545",1954-03-29,0.5,27.354222
"546",1954-03-30,2,22.795185
"547",1954-03-31,0,18.745854
"548",1954-04-01,0,17.046834
"549",1954-04-02,4.1,16.197324
"550",1954-04-03,27.4,33.41406
"551",1954-04-04,30,64.647711
"552",1954-04-05,19.8,74.19054
"553",1954-04-06,6.6,61.617792
"554",1954-04-07,1.5,45.3072
"555",1954-04-08,15.7,45.02403
"556",1954-04-09,3.6,38.652705
"557",1954-04-10,3,32.422965
"558",1954-04-11,0,27.920562
"559",1954-04-12,8.1,25.343715
"560",1954-04-13,19.3,38.51112
"561",1954-04-14,1,31.403553
"562",1954-04-15,0,26.816199
"563",1954-04-16,0,23.021721
"564",1954-04-17,0,20.699727
"565",1954-04-18,0,18.745854
"566",1954-04-19,0,17.160102
"567",1954-04-20,0,15.432765
"568",1954-04-21,0,14.300085
"569",1954-04-22,0,14.1585
"570",1954-04-23,0,13.280673
"571",1954-04-24,0,12.147993
"572",1954-04-25,0,11.383434
"573",1954-04-26,3.6,11.298483
"574",1954-04-27,5.1,10.675509
"575",1954-04-28,1,10.505607
"576",1954-04-29,0.5,9.712731
"577",1954-04-30,0.5,9.146391
"578",1954-05-01,2.5,8.665002
"579",1954-05-02,0,7.985394
"580",1954-05-03,2.5,7.985394
"581",1954-05-04,0,7.900443
"582",1954-05-05,0,7.787175
"583",1954-05-06,0,7.730541
"584",1954-05-07,0,7.334103
"585",1954-05-08,0,7.07925
"586",1954-05-09,0,6.79608
"587",1954-05-10,0,6.682812
"588",1954-05-11,0,6.427959
"589",1954-05-12,0,6.371325
"590",1954-05-13,0,6.286374
"591",1954-05-14,0,6.116472
"592",1954-05-15,0,6.116472
"593",1954-05-16,0,6.031521
"594",1954-05-17,0,5.94657
"595",1954-05-18,0,5.889936
"596",1954-05-19,0,5.804985
"597",1954-05-20,0,5.635083
"598",1954-05-21,0,5.408547
"599",1954-05-22,0,5.153694
"600",1954-05-23,0,5.153694
"601",1954-05-24,1,4.757256
"602",1954-05-25,11.7,5.351913
"603",1954-05-26,23.4,8.240247
"604",1954-05-27,3,5.521815
"605",1954-05-28,0,4.955475
"606",1954-05-29,2.5,4.927158
"607",1954-05-30,3,5.040426
"608",1954-05-31,15.2,8.891538
"609",1954-06-01,6.1,7.249152
"610",1954-06-02,0,5.691717
"611",1954-06-03,0,5.09706
"612",1954-06-04,2,5.408547
"613",1954-06-05,7.1,5.861619
"614",1954-06-06,0.5,5.550132
"615",1954-06-07,5.6,5.210328
"616",1954-06-08,0.5,7.64559
"617",1954-06-09,0,7.758858
"618",1954-06-10,14.2,6.427959
"619",1954-06-11,5.6,5.889936
"620",1954-06-12,10.2,6.51291
"621",1954-06-13,0,6.484593
"622",1954-06-14,0.5,6.824397
"623",1954-06-15,37.1,19.510413
"624",1954-06-16,4.1,13.224039
"625",1954-06-17,9.1,10.19412
"626",1954-06-18,0,8.919855
"627",1954-06-19,0,7.985394
"628",1954-06-20,4.6,7.07925
"629",1954-06-21,0,6.739446
"630",1954-06-22,0,6.484593
"631",1954-06-23,0,6.258057
"632",1954-06-24,0,5.776668
"633",1954-06-25,3.6,5.578449
"634",1954-06-26,0,5.266962
"635",1954-06-27,3,5.125377
"636",1954-06-28,0.5,5.09706
"637",1954-06-29,0.5,5.012109
"638",1954-06-30,4.6,5.153694
"639",1954-07-01,1,4.559037
"640",1954-07-02,1,4.219233
"641",1954-07-03,0,3.992697
"642",1954-07-04,0,3.879429
"643",1954-07-05,0,3.907746
"644",1954-07-06,0,3.936063
"645",1954-07-07,0,3.907746
"646",1954-07-08,0,4.672305
"647",1954-07-09,8.6,4.049331
"648",1954-07-10,2.5,3.879429
"649",1954-07-11,0,3.766161
"650",1954-07-12,0,3.652893
"651",1954-07-13,0,3.539625
"652",1954-07-14,0,3.426357
"653",1954-07-15,0,3.313089
"654",1954-07-16,1.5,3.256455
"655",1954-07-17,0.5,3.228138
"656",1954-07-18,0,3.256455
"657",1954-07-19,0,3.39804
"658",1954-07-20,0.5,3.199821
"659",1954-07-21,2.5,3.426357
"660",1954-07-22,0,3.143187
"661",1954-07-23,0,2.690115
"662",1954-07-24,0,2.350311
"663",1954-07-25,0,2.152092
"664",1954-07-26,0,2.208726
"665",1954-07-27,0,1.98219
"666",1954-07-28,0,2.123775
"667",1954-07-29,0,2.123775
"668",1954-07-30,0,2.010507
"669",1954-07-31,0,1.557435
"670",1954-08-01,0,1.500801
"671",1954-08-02,0,1.642386
"672",1954-08-03,0,1.755654
"673",1954-08-04,0,1.783971
"674",1954-08-05,0,1.812288
"675",1954-08-06,0,1.868922
"676",1954-08-07,0,1.840605
"677",1954-08-08,0,1.585752
"678",1954-08-09,0,1.585752
"679",1954-08-10,0,1.727337
"680",1954-08-11,0,1.727337
"681",1954-08-12,0,1.69902
"682",1954-08-13,0,1.840605
"683",1954-08-14,6.6,2.010507
"684",1954-08-15,3.6,2.208726
"685",1954-08-16,0.5,2.293677
"686",1954-08-17,0,2.095458
"687",1954-08-18,0.5,2.237043
"688",1954-08-19,4.1,2.463579
"689",1954-08-20,2.5,2.406945
"690",1954-08-21,1.5,2.067141
"691",1954-08-22,0.5,2.010507
"692",1954-08-23,0,1.953873
"693",1954-08-24,0.5,1.897239
"694",1954-08-25,5.1,2.095458
"695",1954-08-26,5.6,2.321994
"696",1954-08-27,1.5,2.067141
"697",1954-08-28,0,1.953873
"698",1954-08-29,0.5,1.925556
"699",1954-08-30,2,1.840605
"700",1954-08-31,0.5,2.010507
"701",1954-09-01,0,1.840605
"702",1954-09-02,0,1.953873
"703",1954-09-03,3,1.925556
"704",1954-09-04,0,1.868922
"705",1954-09-05,0.5,1.783971
"706",1954-09-06,0,1.840605
"707",1954-09-07,0,1.783971
"708",1954-09-08,0,1.783971
"709",1954-09-09,0,1.783971
"710",1954-09-10,7.1,2.237043
"711",1954-09-11,18.8,3.482991
"712",1954-09-12,6.6,4.983792
"713",1954-09-13,0.5,2.491896
"714",1954-09-14,30.5,7.758858
"715",1954-09-15,10.7,7.249152
"716",1954-09-16,8.6,4.615671
"717",1954-09-17,6.6,3.341406
"718",1954-09-18,0,2.803383
"719",1954-09-19,0,2.520213
"720",1954-09-20,0,2.208726
"721",1954-09-21,0,2.208726
"722",1954-09-22,0.5,2.208726
"723",1954-09-23,0,2.067141
"724",1954-09-24,0,1.897239
"725",1954-09-25,0,1.755654
"726",1954-09-26,0,1.727337
"727",1954-09-27,0,1.727337
"728",1954-09-28,0,1.614069
"729",1954-09-29,0,1.642386
"730",1954-09-30,0,1.614069
"731",1954-10-01,0,1.953873
"732",1954-10-02,0,2.038824
"733",1954-10-03,0,1.925556
"734",1954-10-04,0,1.868922
"735",1954-10-05,0,1.840605
"736",1954-10-06,0,1.925556
"737",1954-10-07,1.3,2.463579
"738",1954-10-08,0,1.755654
"739",1954-10-09,0,1.642386
"740",1954-10-10,29.2,4.24755
"741",1954-10-11,16.3,5.125377
"742",1954-10-12,38.1,7.957077
"743",1954-10-13,0,4.587354
"744",1954-10-14,0,3.171504
"745",1954-10-15,0,2.718432
"746",1954-10-16,0,2.860017
"747",1954-10-17,0,3.029919
"748",1954-10-18,0,2.435262
"749",1954-10-19,24.9,8.296881
"750",1954-10-20,15.2,5.804985
"751",1954-10-21,31,18.321099
"752",1954-10-22,0,12.147993
"753",1954-10-23,0,6.881031
"754",1954-10-24,0,5.351913
"755",1954-10-25,0,4.672305
"756",1954-10-26,0,3.992697
"757",1954-10-27,0,3.737844
"758",1954-10-28,0,3.313089
"759",1954-10-29,0,2.888334
"760",1954-10-30,0,2.775066
"761",1954-10-31,0,2.54853
"762",1954-11-01,0,2.463579
"763",1954-11-02,0,2.435262
"764",1954-11-03,0,2.350311
"765",1954-11-04,0,2.237043
"766",1954-11-05,1,2.350311
"767",1954-11-06,1.5,2.605164
"768",1954-11-07,0,2.54853
"769",1954-11-08,2.5,2.690115
"770",1954-11-09,0,2.775066
"771",1954-11-10,0,2.321994
"772",1954-11-11,11.2,2.8317
"773",1954-11-12,3.6,4.332501
"774",1954-11-13,10.7,3.341406
"775",1954-11-14,17.8,6.994299
"776",1954-11-15,26.4,8.353515
"777",1954-11-16,50.8,17.386638
"778",1954-11-17,4.1,47.346024
"779",1954-11-18,5.6,20.614776
"780",1954-11-19,7.6,16.395543
"781",1954-11-20,0,12.317895
"782",1954-11-21,0,10.080852
"783",1954-11-22,7.6,8.891538
