"","date","P","Q"
"629",2010-10-26,0,567.15816033315
"630",2010-10-27,0,430.0196841
"631",2010-10-28,0,409.37670045
"632",2010-10-29,0,414.8418525
"633",2010-10-30,0,385.36401165
"634",2010-10-31,0,375.9911343
"635",2010-11-01,0,333.6291267
"636",2010-11-02,0,314.6002035
"637",2010-11-03,0,323.2651596
"638",2010-11-04,0,339.66061575
"639",2010-11-05,0,399.9471894
"640",2010-11-06,0,340.00041795
"641",2010-11-07,0,372.3665775
"642",2010-11-08,0,339.7455663
"643",2010-11-09,1,337.33863405
"644",2010-11-10,0,270.709086
"645",2010-11-11,0,309.8996064
"646",2010-11-12,0,235.9926279
"647",2010-11-13,0,260.8548222
"648",2010-11-14,0,273.51245415
"649",2010-11-15,0,303.1035624
"650",2010-11-16,0,283.4516685
"651",2010-11-17,0,295.82613195
"652",2010-11-18,0,319.980405
"653",2010-11-19,0,285.63206595
"654",2010-11-20,0,273.22928565
"655",2010-11-21,0,261.67601085
"656",2010-11-22,0,222.004104
"657",2010-11-23,0,300.15861
"658",2010-11-24,0,272.60631495
"659",2010-11-25,0,496.93240065
"660",2010-11-26,0,1008.0798033663
"661",2010-11-27,0,1008.0798033663
"662",2010-11-28,0,1008.0798033663
"663",2010-11-29,0,1008.0798033663
"664",2010-11-30,0,1008.0798033663
"665",2010-12-01,0,1008.0798033663
"666",2010-12-02,0,1008.0798033663
"667",2010-12-03,0,1006.8339186
"668",2010-12-04,0,418.5796767
"669",2010-12-05,0,205.1272614
"670",2010-12-06,0,202.5787449
"671",2010-12-07,0,205.83518265
"672",2010-12-08,0,207.19439145
"673",2010-12-09,0,203.9379537
"674",2010-12-10,0,186.8345763
"675",2010-12-11,0,182.8135836
"676",2010-12-12,0,190.54408365
"677",2010-12-13,0,188.78843895
"678",2010-12-14,0,183.9462576
"679",2010-12-15,0,183.57813855
"680",2010-12-16,0,184.1727924
"681",2010-12-17,0,160.3866384
"682",2010-12-18,0,172.08149745
"683",2010-12-19,0,193.03596645
"684",2010-12-20,0,207.7890453
"685",2010-12-21,0,201.2195361
"686",2010-12-22,0,197.51002875
"687",2010-12-23,0,187.65576495
"688",2010-12-24,0,181.4543748
"689",2010-12-25,0,307.3510899
"690",2010-12-26,0,176.32902495
"691",2010-12-27,0,168.00387105
"692",2010-12-28,0,114.14522235
"693",2010-12-29,0,351.6386433
"694",2010-12-30,0,136.6571181
"695",2010-12-31,0,106.5279897
"696",2011-01-01,0,291.7201887
"697",2011-01-02,0,191.62012395
"698",2011-01-03,0,118.90245315
"699",2011-01-04,0,76.65371295
"700",2011-01-05,0,38.25606435
"701",2011-01-06,0,29.42120715
"702",2011-01-07,0,73.59549315
"703",2011-01-08,0,86.8760958
"704",2011-01-09,0,100.8646197
"705",2011-01-10,1,137.3367225
"706",2011-01-11,0,136.57216755
"707",2011-01-12,1,135.32622615
"708",2011-01-13,0,143.0000925
"709",2011-01-14,0,137.76147525
"710",2011-01-15,0,133.74048255
"711",2011-01-16,0,140.59316025
"712",2011-01-17,0,141.7541511
"713",2011-01-18,0,143.0567262
"714",2011-01-19,0,150.61732515
"715",2011-01-20,5,139.23395145
"716",2011-01-21,0,147.5307885
"717",2011-01-22,0,140.1684075
"718",2011-01-23,0,141.8674185
"719",2011-01-24,0,134.221869
"720",2011-01-25,0,129.43632135
"721",2011-01-26,0,130.85216385
"722",2011-01-27,0,130.0876089
"723",2011-01-28,0,135.6943452
"724",2011-01-29,0,140.64979395
"725",2011-01-30,0,140.76306135
"726",2011-01-31,0,130.62562905
"727",2011-02-01,0,194.90487855
"728",2011-02-02,0,309.64475475
"729",2011-02-03,1,360.8133027
"730",2011-02-04,0,311.28713205
"731",2011-02-05,0,193.82883825
"732",2011-02-06,0,147.61573905
"733",2011-02-07,0,134.1652353
"734",2011-02-08,0,135.38285985
"735",2011-02-09,0,128.8416675
"736",2011-02-10,0,133.089195
"737",2011-02-11,0,126.88780485
"738",2011-02-12,0,123.0650301
"739",2011-02-13,0,125.9533488
"740",2011-02-14,0,124.9339422
"741",2011-02-15,0,128.30364735
"742",2011-02-16,0,130.73889645
"743",2011-02-17,0,127.90721145
"744",2011-02-18,0,125.58522975
"745",2011-02-19,0,132.21137265
"746",2011-02-20,0,129.4646382
"747",2011-02-21,0,136.2040485
"748",2011-02-22,0,126.66127005
"749",2011-02-23,0,127.8788946
"750",2011-02-24,0,125.47196235
"751",2011-02-25,0,125.52859605
"752",2011-02-26,3,129.43632135
"753",2011-02-27,0,122.4420594
"754",2011-02-28,0,125.35869495
"755",2011-03-01,0,128.13374625
"756",2011-03-02,0,130.05929205
"757",2011-03-03,0,132.09810525
"758",2011-03-04,0,124.16938725
"759",2011-03-05,0,124.9339422
"760",2011-03-06,0,131.19196605
"761",2011-03-07,0,127.6523598
"762",2011-03-08,0,122.2721583
"763",2011-03-09,0,127.992162
"764",2011-03-10,0,143.2266273
"765",2011-03-11,0,148.01217495
"766",2011-03-12,0,143.283261
"767",2011-03-13,4,144.16108335
"768",2011-03-14,0,140.70642765
"769",2011-03-15,0,150.73059255
"770",2011-03-16,0,171.91159635
"771",2011-03-17,0,209.4880563
"772",2011-03-18,3,218.97420105
"773",2011-03-19,0,233.86886415
"774",2011-03-20,0,258.95759325
"775",2011-03-21,0,282.51721245
"776",2011-03-22,0,299.33742135
"777",2011-03-23,0,296.6473206
"778",2011-03-24,0,316.3558482
"779",2011-03-25,0,479.43258735
"780",2011-03-26,0,277.9015659
"781",2011-03-27,0,278.7510714
"782",2011-03-28,0,269.83126365
"783",2011-03-29,0,270.85067025
"784",2011-03-30,0,256.0409577
"785",2011-03-31,0,277.53344685
"786",2011-04-01,0,313.89228225
"787",2011-04-02,0,374.9717277
"788",2011-04-03,2,458.87455425
"789",2011-04-04,0,399.80560515
"790",2011-04-05,0,611.44574205
"791",2011-04-06,0,421.5246291
"792",2011-04-07,0,406.3467975
