"","date","P","Q"
"115",1969-04-25,0,7.2
"116",1969-04-26,0,5.5
"117",1969-04-27,0,4.8
"118",1969-04-28,5,4.3
"119",1969-04-29,0,4.1
"120",1969-04-30,0,3.6
"121",1969-05-01,0,3.3
"122",1969-05-02,0,3
"123",1969-05-03,0,2.7
"124",1969-05-04,0,2.7
"125",1969-05-05,0,2.6
"126",1969-05-06,0,2.4
"127",1969-05-07,0,2.2
"128",1969-05-08,0,2.1
"129",1969-05-09,7.6,2.3
"130",1969-05-10,2.5,2.2
"131",1969-05-11,7.6,2.2
"132",1969-05-12,0,2.1
"133",1969-05-13,0,1.8
"134",1969-05-14,0,1.7
"135",1969-05-15,0,1.7
"136",1969-05-16,0,1.6
"137",1969-05-17,0,1.6
"138",1969-05-18,12.6,1.7
"139",1969-05-19,35.6,6.2
"140",1969-05-20,0,6
"141",1969-05-21,0,3.9
"142",1969-05-22,0,2.4
"143",1969-05-23,0,2
"144",1969-05-24,0,2
"145",1969-05-25,5,2
"146",1969-05-26,0,1.8
"147",1969-05-27,0,1.5
"148",1969-05-28,0,1.4
"149",1969-05-29,0,1.3
"150",1969-05-30,0,1.2
"151",1969-05-31,0,1.2
"152",1969-06-01,0,1.1
"153",1969-06-02,15.2,1.7
"154",1969-06-03,0,1.3
"155",1969-06-04,0,1.2
"156",1969-06-05,0,1.2
"157",1969-06-06,0,1
"158",1969-06-07,0,1
"159",1969-06-08,0,0.9
"160",1969-06-09,2.5,0.9
"161",1969-06-10,10.1,0.9
"162",1969-06-11,0,0.9
"163",1969-06-12,0,0.9
"164",1969-06-13,2.5,0.9
"165",1969-06-14,5,0.9
"166",1969-06-15,2.5,0.9
"167",1969-06-16,0,0.8
"168",1969-06-17,0,0.8
"169",1969-06-18,0,0.8
"170",1969-06-19,0,0.7
"171",1969-06-20,0,0.7
"172",1969-06-21,0,0.7
"173",1969-06-22,5,0.7
"174",1969-06-23,76.2,7.7
"175",1969-06-24,5.1,7.8
"176",1969-06-25,0,4
"177",1969-06-26,2.5,2
"178",1969-06-27,2.5,1.6
"179",1969-06-28,0,1.5
"180",1969-06-29,0,1.3
"181",1969-06-30,0,1.2
"182",1969-07-01,5.1,1.1
"183",1969-07-02,0,1.1
"184",1969-07-03,0,1.1
"185",1969-07-04,0,1
"186",1969-07-05,0,0.9
"187",1969-07-06,0,0.8
"188",1969-07-07,22.8,1.8
"189",1969-07-08,10.1,1.4
"190",1969-07-09,5.1,0.9
"191",1969-07-10,0,0.7
"192",1969-07-11,0,0.7
"193",1969-07-12,10.1,0.9
"194",1969-07-13,0,0.7
"195",1969-07-14,0,0.6
"196",1969-07-15,0,0.5
"197",1969-07-16,0,0.4
"198",1969-07-17,0,0.4
"199",1969-07-18,0,0.4
"200",1969-07-19,0,0.4
"201",1969-07-20,0,0.4
"202",1969-07-21,0,0.4
"203",1969-07-22,15.2,0.5
"204",1969-07-23,5,1
"205",1969-07-24,0,0.7
"206",1969-07-25,0,0.6
"207",1969-07-26,0,0.5
"208",1969-07-27,0,0.5
"209",1969-07-28,0,0.4
"210",1969-07-29,0,0.3
"211",1969-07-30,0,0.3
"212",1969-07-31,0,0.3
"213",1969-08-01,0,0.4
"214",1969-08-02,21.6,1.2
"215",1969-08-03,38.6,2.6
"216",1969-08-04,0,1
"217",1969-08-05,0,0.7
"218",1969-08-06,0,0.6
"219",1969-08-07,0,0.5
"220",1969-08-08,0,0.4
"221",1969-08-09,0,0.4
"222",1969-08-10,0,0.3
"223",1969-08-11,0,0.3
"224",1969-08-12,0,0.3
"225",1969-08-13,0,0.3
"226",1969-08-14,0,0.3
"227",1969-08-15,11.4,0.5
"228",1969-08-16,43.4,2.3
"229",1969-08-17,6.3,1.5
"230",1969-08-18,0,1.1
"231",1969-08-19,12.6,1.3
"232",1969-08-20,2.5,1.4
"233",1969-08-21,0,1
"234",1969-08-22,16.2,1.7
"235",1969-08-23,0,1.5
"236",1969-08-24,0,1
"237",1969-08-25,0,0.8
"238",1969-08-26,0,0.7
"239",1969-08-27,0,0.7
"240",1969-08-28,0,0.8
"241",1969-08-29,0,0.8
"242",1969-08-30,0,1
"243",1969-08-31,0,1.3
"244",1969-09-01,0,1.6
"245",1969-09-02,0,0.7
"246",1969-09-03,0,0.6
"247",1969-09-04,6.3,1.1
"248",1969-09-05,14.9,1
"249",1969-09-06,1.5,0.5
"250",1969-09-07,0,0.5
"251",1969-09-08,0,0.5
"252",1969-09-09,0,0.4
"253",1969-09-10,0,0.3
"254",1969-09-11,0,0.4
"255",1969-09-12,0,0.3
"256",1969-09-13,0,0.4
"257",1969-09-14,0,0.3
"258",1969-09-15,0,0.3
"259",1969-09-16,0,0.3
"260",1969-09-17,2.5,0.3
"261",1969-09-18,0,0.4
"262",1969-09-19,61.5,2.7
"263",1969-09-20,0,3.7
"264",1969-09-21,0,1.5
"265",1969-09-22,3.5,1
"266",1969-09-23,9,1.2
"267",1969-09-24,2.5,1
"268",1969-09-25,0,0.9
"269",1969-09-26,0,0.7
"270",1969-09-27,0,0.7
"271",1969-09-28,0,0.6
"272",1969-09-29,0,0.5
"273",1969-09-30,0,0.5
"274",1969-10-01,1.1,0.5
"275",1969-10-02,1.8,0.5
"276",1969-10-03,0,0.5
"277",1969-10-04,0,0.5
"278",1969-10-05,0,0.7
"279",1969-10-06,0,0.5
"280",1969-10-07,10.2,0.6
"281",1969-10-08,2.6,0.6
"282",1969-10-09,0,0.5
"283",1969-10-10,0,0.5
"284",1969-10-11,0,0.6
"285",1969-10-12,0,0.7
"286",1969-10-13,0,0.5
"287",1969-10-14,1,0.6
"288",1969-10-15,0,0.9
"289",1969-10-16,0,0.9
"290",1969-10-17,0,0.5
"291",1969-10-18,0,0.5
"292",1969-10-19,0,0.5
"293",1969-10-20,9.2,0.7
"294",1969-10-21,8.4,1.1
"295",1969-10-22,0,0.8
"296",1969-10-23,0,0.7
"297",1969-10-24,0,0.7
"298",1969-10-25,8.1,1.1
"299",1969-10-26,2.3,0.8
"300",1969-10-27,0,0.7
"301",1969-10-28,0,0.7
"302",1969-10-29,0,0.7
"303",1969-10-30,0,0.8
"304",1969-10-31,2.5,0.8
"305",1969-11-01,23.7,2.3
"306",1969-11-02,2.8,2
"307",1969-11-03,0,1.5
"308",1969-11-04,1.8,1.2
"309",1969-11-05,0,1.3
"310",1969-11-06,0,1.1
"311",1969-11-07,0,0.7
"312",1969-11-08,0,0.8
"313",1969-11-09,0,0.8
"314",1969-11-10,0,0.8
"315",1969-11-11,2.5,0.7
"316",1969-11-12,10.3,1.2
"317",1969-11-13,5.1,1.2
"318",1969-11-14,2.5,2
"319",1969-11-15,0,2.5
"320",1969-11-16,0,2
"321",1969-11-17,0,1.4
"322",1969-11-18,0,0.8
"323",1969-11-19,25.3,3
"324",1969-11-20,0,3.9
"325",1969-11-21,0,2.7
"326",1969-11-22,0,1.5
"327",1969-11-23,0,1.1
"328",1969-11-24,0,1
"329",1969-11-25,0,0.8
"330",1969-11-26,0,0.8
"331",1969-11-27,0.8,0.6
"332",1969-11-28,0,0.6
"333",1969-11-29,0,0.6
"334",1969-11-30,0,0.6
"335",1969-12-01,0,0.6
"336",1969-12-02,0,0.5
"337",1969-12-03,0,0.5
"338",1969-12-04,0,0.7
"339",1969-12-05,0,0.7
"340",1969-12-06,2.5,0.8
"341",1969-12-07,20.4,1.8
"342",1969-12-08,0,1.9
"343",1969-12-09,0,1.7
"344",1969-12-10,13.4,2
"345",1969-12-11,2.5,3.5
"346",1969-12-12,0,3.9
"347",1969-12-13,0,3.1
"348",1969-12-14,0,2.2
"349",1969-12-15,0,1.6
"350",1969-12-16,0,1.2
"351",1969-12-17,0,1
"352",1969-12-18,0,0.9
"353",1969-12-19,0,0.9
"354",1969-12-20,0,0.8
"355",1969-12-21,5.8,0.9
"356",1969-12-22,5.2,1.2
"357",1969-12-23,0,1.1
"358",1969-12-24,0,1.2
"359",1969-12-25,8.7,1.2
"360",1969-12-26,8,1.3
"361",1969-12-27,0,1.2
"362",1969-12-28,6.9,1.2
"363",1969-12-29,15.8,3.8
"364",1969-12-30,111.5,399.5
"365",1969-12-31,11.9,118.8
"366",1970-01-01,0,37.6
"367",1970-01-02,0,20.5
"368",1970-01-03,2.6,13.9
"369",1970-01-04,0,10.2
"370",1970-01-05,0,8.3
"371",1970-01-06,6.2,6.4
"372",1970-01-07,0,4.4
"373",1970-01-08,0,3.2
"374",1970-01-09,0,2.7
"375",1970-01-10,0,2.5
"376",1970-01-11,8.7,2.7
"377",1970-01-12,6,2.8
"378",1970-01-13,0,2.4
"379",1970-01-14,0,2.2
"380",1970-01-15,0,2.2
"381",1970-01-16,0,2.7
"382",1970-01-17,18.5,8.4
"383",1970-01-18,0,30
"384",1970-01-19,0,19.7
"385",1970-01-20,0,14.5
"386",1970-01-21,0,10.6
"387",1970-01-22,0,8.8
"388",1970-01-23,5.8,7.8
"389",1970-01-24,0,6
"390",1970-01-25,0,4.3
"391",1970-01-26,1,4.3
"392",1970-01-27,0,3.7
"393",1970-01-28,0,3.6
"394",1970-01-29,33.4,23.2
"395",1970-01-30,0,49.3
"396",1970-01-31,0,27.3
"397",1970-02-01,1.5,19.3
"398",1970-02-02,12.3,18.2
"399",1970-02-03,7.7,16.4
"400",1970-02-04,0,14.3
"401",1970-02-05,5.1,12.9
"402",1970-02-06,0,11.5
"403",1970-02-07,0,10.6
"404",1970-02-08,5.1,11.9
"405",1970-02-09,12,32.6
"406",1970-02-10,2.6,30.1
"407",1970-02-11,0,22.2
"408",1970-02-12,0,16.6
"409",1970-02-13,0,13.2
"410",1970-02-14,5,11.1
"411",1970-02-15,16.8,12
"412",1970-02-16,5,35.8
"413",1970-02-17,2.6,34.3
"414",1970-02-18,0,26.2
"415",1970-02-19,0,20.6
"416",1970-02-20,0,15.5
"417",1970-02-21,0,11.5
"418",1970-02-22,0,9.1
"419",1970-02-23,0,7.9
"420",1970-02-24,0,7.2
"421",1970-02-25,5.1,7.2
"422",1970-02-26,0,6.4
"423",1970-02-27,0,5.4
"424",1970-02-28,0,4.8
"425",1970-03-01,0,4.3
"426",1970-03-02,0,3.8
"427",1970-03-03,0,3.6
"428",1970-03-04,18.8,9.6
"429",1970-03-05,8.4,19
"430",1970-03-06,0,24.9
"431",1970-03-07,0,22.5
"432",1970-03-08,0,18.6
"433",1970-03-09,0,15.2
"434",1970-03-10,0,12.2
"435",1970-03-11,5.8,9.7
"436",1970-03-12,15.8,16.8
"437",1970-03-13,0.8,20.6
"438",1970-03-14,0,24.7
"439",1970-03-15,0,24.4
"440",1970-03-16,0,19.2
"441",1970-03-17,0,14.7
"442",1970-03-18,7.9,15.9
"443",1970-03-19,4.3,15.4
"444",1970-03-20,0,14.5
"445",1970-03-21,5.2,14.9
"446",1970-03-22,2.6,16.4
"447",1970-03-23,0,17.7
"448",1970-03-24,0,19
"449",1970-03-25,0,19
"450",1970-03-26,7.9,19.2
"451",1970-03-27,0,18.2
"452",1970-03-28,0,17.7
"453",1970-03-29,16.8,26.7
"454",1970-03-30,0,39.4
"455",1970-03-31,0,32.2
"456",1970-04-01,20.5,37
"457",1970-04-02,25.2,136.9
"458",1970-04-03,0,73.8
"459",1970-04-04,0,48
"460",1970-04-05,2.3,36.7
"461",1970-04-06,2.8,30.9
"462",1970-04-07,0,27.1
"463",1970-04-08,0,22.6
"464",1970-04-09,0,20
"465",1970-04-10,0,18.8
"466",1970-04-11,0,17.7
"467",1970-04-12,0.3,16.8
"468",1970-04-13,2.4,15.9
"469",1970-04-14,0,14.9
"470",1970-04-15,0,14
"471",1970-04-16,0,13.1
"472",1970-04-17,17.9,12.3
"473",1970-04-18,0,12.6
"474",1970-04-19,0,13.9
"475",1970-04-20,26.9,56.9
"476",1970-04-21,0,42.8
"477",1970-04-22,0.3,31.6
"478",1970-04-23,12,28.1
"479",1970-04-24,15.6,36.9
"480",1970-04-25,0,48.9
"481",1970-04-26,43.3,155.3
"482",1970-04-27,37.6,176.4
"483",1970-04-28,5.4,143.5
"484",1970-04-29,0,74.4
"485",1970-04-30,0,50.3
"486",1970-05-01,0,37.4
"487",1970-05-02,1.8,31.5
"488",1970-05-03,0,28.1
"489",1970-05-04,0,24
"490",1970-05-05,0,20.8
"491",1970-05-06,0,17.2
"492",1970-05-07,0,14
"493",1970-05-08,0,11.5
"494",1970-05-09,0,9.8
"495",1970-05-10,0,8.2
"496",1970-05-11,0,6.9
"497",1970-05-12,0,5.7
"498",1970-05-13,0,5.2
"499",1970-05-14,0,4.9
"500",1970-05-15,0,4.7
"501",1970-05-16,17.8,5.5
"502",1970-05-17,0,4.7
"503",1970-05-18,0,4.2
"504",1970-05-19,0,3.8
"505",1970-05-20,0,3.4
"506",1970-05-21,0,3.3
"507",1970-05-22,0,3.3
"508",1970-05-23,0,3.2
"509",1970-05-24,0,3.2
"510",1970-05-25,0,3.2
"511",1970-05-26,0,3.2
"512",1970-05-27,0,3.2
"513",1970-05-28,0,3.2
"514",1970-05-29,8.4,3.5
"515",1970-05-30,1,3.9
"516",1970-05-31,0,3.4
"517",1970-06-01,0,3.2
"518",1970-06-02,18.6,4.5
"519",1970-06-03,12.6,4
"520",1970-06-04,16.2,6.2
"521",1970-06-05,37.6,9
"522",1970-06-06,0,5.7
"523",1970-06-07,0,4.1
"524",1970-06-08,0,3.5
"525",1970-06-09,0,3.3
"526",1970-06-10,0,3.2
"527",1970-06-11,0,3.2
"528",1970-06-12,0,3.2
"529",1970-06-13,12.7,3.9
"530",1970-06-14,0,3.7
"531",1970-06-15,0,3.3
"532",1970-06-16,0,3.2
"533",1970-06-17,0,3.2
"534",1970-06-18,0,3.4
"535",1970-06-19,9.1,3.6
"536",1970-06-20,10.1,3.5
"537",1970-06-21,22.8,5.7
"538",1970-06-22,0,4.4
"539",1970-06-23,0,3.6
"540",1970-06-24,0,3.5
"541",1970-06-25,0,3.5
"542",1970-06-26,0,3.6
"543",1970-06-27,0,3.7
"544",1970-06-28,0,3.7
"545",1970-06-29,0,3.8
"546",1970-06-30,0,4
"547",1970-07-01,0,4
"548",1970-07-02,0,3.9
"549",1970-07-03,0,3.8
"550",1970-07-04,0,3.8
"551",1970-07-05,0,3.9
"552",1970-07-06,0,3.6
"553",1970-07-07,0,3.5
"554",1970-07-08,0,3.6
"555",1970-07-09,2.6,3.8
"556",1970-07-10,0,3.5
"557",1970-07-11,0,3.4
"558",1970-07-12,0,3.3
"559",1970-07-13,0,3.1
"560",1970-07-14,0,3.1
"561",1970-07-15,0,3.2
"562",1970-07-16,0,3.4
"563",1970-07-17,0,2.9
"564",1970-07-18,0,2.9
"565",1970-07-19,0,2.9
"566",1970-07-20,0,2.6
"567",1970-07-21,0,2.8
"568",1970-07-22,7.6,3.4
"569",1970-07-23,14.5,4.3
"570",1970-07-24,0.8,3.8
"571",1970-07-25,0,3.4
"572",1970-07-26,21.4,5
"573",1970-07-27,0,4.5
"574",1970-07-28,0.8,3.4
"575",1970-07-29,0,3.1
"576",1970-07-30,0,2.9
"577",1970-07-31,0,2.9
"578",1970-08-01,0,2.7
"579",1970-08-02,0,2.7
"580",1970-08-03,14.6,4
"581",1970-08-04,14.6,5.4
"582",1970-08-05,0,3.9
"583",1970-08-06,0,4.1
"584",1970-08-07,0,4.1
"585",1970-08-08,0,4.1
"586",1970-08-09,39.2,6.7
"587",1970-08-10,64.4,22.1
"588",1970-08-11,0,12.4
"589",1970-08-12,25.4,11.6
"590",1970-08-13,0,14.4
"591",1970-08-14,0,10.2
"592",1970-08-15,0,6
"593",1970-08-16,0,4.9
"594",1970-08-17,0,4.5
"595",1970-08-18,0,4.1
"596",1970-08-19,0,3.9
"597",1970-08-20,0,3.8
"598",1970-08-21,0,3.7
"599",1970-08-22,0,3.6
"600",1970-08-23,17.8,4.9
"601",1970-08-24,0,4.1
"602",1970-08-25,0,3.5
"603",1970-08-26,0,3.4
"604",1970-08-27,0,3.2
"605",1970-08-28,0,3
"606",1970-08-29,0,3
"607",1970-08-30,5.1,3.3
"608",1970-08-31,0,3.2
"609",1970-09-01,0,3.1
"610",1970-09-02,2.3,3.3
"611",1970-09-03,2.8,3.3
"612",1970-09-04,10.3,3.7
"613",1970-09-05,2.3,3.9
"614",1970-09-06,0,3.4
"615",1970-09-07,9.7,3.9
"616",1970-09-08,0.3,3.8
"617",1970-09-09,0,3.6
"618",1970-09-10,0,3.4
"619",1970-09-11,0,3.1
"620",1970-09-12,0,2.8
"621",1970-09-13,0,2.9
"622",1970-09-14,0,2.9
"623",1970-09-15,0,2.9
"624",1970-09-16,0,2.9
"625",1970-09-17,0,2.8
"626",1970-09-18,0,2.8
"627",1970-09-19,2.5,2.9
"628",1970-09-20,0,2.9
"629",1970-09-21,0,2.9
"630",1970-09-22,0,3.2
"631",1970-09-23,0,3.2
"632",1970-09-24,0,3.1
"633",1970-09-25,5.1,3.6
"634",1970-09-26,4.8,3.6
"635",1970-09-27,15.2,4.3
"636",1970-09-28,0,3.4
"637",1970-09-29,0,3.1
"638",1970-09-30,0,3.1
"639",1970-10-01,0,2.9
"640",1970-10-02,0,2.8
"641",1970-10-03,0,2.7
"642",1970-10-04,0,2.5
"643",1970-10-05,0,2.5
"644",1970-10-06,0,2.5
"645",1970-10-07,0,2.5
"646",1970-10-08,0,2.5
"647",1970-10-09,0,2.7
"648",1970-10-10,10,4.5
"649",1970-10-11,20.3,4.9
"650",1970-10-12,0,4.2
"651",1970-10-13,0,3.3
"652",1970-10-14,43.1,8.7
"653",1970-10-15,0,7.1
"654",1970-10-16,0,4.7
"655",1970-10-17,0,4.1
"656",1970-10-18,0,4
"657",1970-10-19,0,4
"658",1970-10-20,27.7,7.4
"659",1970-10-21,2.5,6.9
"660",1970-10-22,0,5.6
"661",1970-10-23,0,4.9
"662",1970-10-24,2.5,4.5
"663",1970-10-25,0,4.2
"664",1970-10-26,0,4.2
"665",1970-10-27,0,4.1
"666",1970-10-28,2.5,3.9
"667",1970-10-29,50.6,10.3
"668",1970-10-30,12.5,20
"669",1970-10-31,0,18.4
"670",1970-11-01,0,13.6
"671",1970-11-02,10.1,8.2
"672",1970-11-03,2.5,7.1
"673",1970-11-04,0,6.7
"674",1970-11-05,0,6
"675",1970-11-06,0,5.4
"676",1970-11-07,0,5
"677",1970-11-08,0,4.7
"678",1970-11-09,2.5,4.6
"679",1970-11-10,7.5,5.4
"680",1970-11-11,0,5.3
"681",1970-11-12,0,4.6
"682",1970-11-13,0,4.5
"683",1970-11-14,5,4.7
"684",1970-11-15,2.5,4.8
"685",1970-11-16,0,4.4
"686",1970-11-17,0,4.4
"687",1970-11-18,2.5,4.5
"688",1970-11-19,0,4.5
"689",1970-11-20,15.2,6.6
"690",1970-11-21,0,7.8
"691",1970-11-22,0,8.1
"692",1970-11-23,0,7.1
"693",1970-11-24,0,5.9
"694",1970-11-25,0,5.2
"695",1970-11-26,0,4.9
"696",1970-11-27,0,4.7
"697",1970-11-28,0,4.5
"698",1970-11-29,2.5,4.4
"699",1970-11-30,0,4.3
"700",1970-12-01,0,4.1
"701",1970-12-02,0,4
"702",1970-12-03,0,4
"703",1970-12-04,0,4
"704",1970-12-05,0,4
"705",1970-12-06,0,4
"706",1970-12-07,0,4
"707",1970-12-08,0,3.8
"708",1970-12-09,0,3.6
"709",1970-12-10,0,3.6
"710",1970-12-11,6.5,4
"711",1970-12-12,29.8,11.5
"712",1970-12-13,0,17.9
"713",1970-12-14,0.5,18.2
"714",1970-12-15,1,15.7
"715",1970-12-16,3.8,11.7
"716",1970-12-17,0,8.3
"717",1970-12-18,0,6.6
"718",1970-12-19,0,6.4
"719",1970-12-20,4.3,6.2
"720",1970-12-21,11.8,8.5
"721",1970-12-22,0,11.9
"722",1970-12-23,32.1,65
"723",1970-12-24,0,52.7
"724",1970-12-25,0,31.9
"725",1970-12-26,0,22.5
"726",1970-12-27,0,18.3
"727",1970-12-28,0,15.1
"728",1970-12-29,0,10.3
"729",1970-12-30,0,8.4
"730",1970-12-31,16.5,11.7
"731",1971-01-01,0,7.8
"732",1971-01-02,0,6.7
"733",1971-01-03,0,6.9
"734",1971-01-04,21.4,12.4
"735",1971-01-05,0.3,48.4
"736",1971-01-06,0,33
"737",1971-01-07,0,24.6
"738",1971-01-08,1.5,20.4
"739",1971-01-09,1.3,18
"740",1971-01-10,0,15.8
"741",1971-01-11,2.5,11.9
"742",1971-01-12,0,9.8
"743",1971-01-13,0,9.4
"744",1971-01-14,17.1,12.3
"745",1971-01-15,0,21.6
"746",1971-01-16,0,25.6
"747",1971-01-17,0,23.7
"748",1971-01-18,0,20.4
"749",1971-01-19,0,17.4
"750",1971-01-20,0,13.3
"751",1971-01-21,0,9.8
"752",1971-01-22,28.4,11.3
"753",1971-01-23,18,101.8
"754",1971-01-24,28.5,115.4
"755",1971-01-25,0,95.9
"756",1971-01-26,0,52.8
"757",1971-01-27,0,35.1
"758",1971-01-28,0,27.9
"759",1971-01-29,0,22.9
"760",1971-01-30,5.1,20.8
"761",1971-01-31,0,18.3
"762",1971-02-01,0,15
"763",1971-02-02,0,11.4
"764",1971-02-03,10.9,11.7
"765",1971-02-04,10.4,13.5
"766",1971-02-05,31.2,97.8
"767",1971-02-06,0,36.7
"768",1971-02-07,0,20
"769",1971-02-08,5,13.4
"770",1971-02-09,0,8.4
"771",1971-02-10,0,6.3
"772",1971-02-11,0,5.5
"773",1971-02-12,1.5,5.8
"774",1971-02-13,8.5,6.7
"775",1971-02-14,2.6,6
"776",1971-02-15,0,5.6
"777",1971-02-16,0,5.4
"778",1971-02-17,0,5.3
"779",1971-02-18,0,4.9
"780",1971-02-19,9.1,4.5
"781",1971-02-20,6.9,8.1
"782",1971-02-21,2.6,9.5
"783",1971-02-22,18,27.9
"784",1971-02-23,0,28.7
"785",1971-02-24,0,17.5
"786",1971-02-25,0,12.7
"787",1971-02-26,17.7,11.3
"788",1971-02-27,0,13.2
"789",1971-02-28,0,14.2
"790",1971-03-01,0,12.4
"791",1971-03-02,5,10.3
"792",1971-03-03,10,10.2
"793",1971-03-04,2.5,9.8
"794",1971-03-05,0,10.7
"795",1971-03-06,7.6,14.8
"796",1971-03-07,15.3,41.4
"797",1971-03-08,0,25.6
"798",1971-03-09,0,16.3
"799",1971-03-10,10,13.8
"800",1971-03-11,0,10.9
"801",1971-03-12,0,10.2
"802",1971-03-13,5,10.8
"803",1971-03-14,12.6,21.3
"804",1971-03-15,15.2,37.1
"805",1971-03-16,0,32.9
"806",1971-03-17,0,19.7
"807",1971-03-18,0,14.2
"808",1971-03-19,7.5,12.3
"809",1971-03-20,0,9.3
"810",1971-03-21,0,7.6
"811",1971-03-22,0,6.9
"812",1971-03-23,0,6.2
"813",1971-03-24,0,5.5
"814",1971-03-25,2.5,4.7
"815",1971-03-26,7.5,4.5
"816",1971-03-27,0,4.1
"817",1971-03-28,2.5,4
"818",1971-03-29,12.6,6.2
"819",1971-03-30,0,12.6
"820",1971-03-31,0,11.6
"821",1971-04-01,2.5,9.7
"822",1971-04-02,7.5,9.1
"823",1971-04-03,0,7.8
"824",1971-04-04,0,7.6
"825",1971-04-05,0,7.4
"826",1971-04-06,20.2,11
"827",1971-04-07,12.6,30.2
"828",1971-04-08,0,29.5
"829",1971-04-09,0,19.5
"830",1971-04-10,0,13.4
"831",1971-04-11,0,10.2
"832",1971-04-12,0,8.4
"833",1971-04-13,0,7.2
"834",1971-04-14,0,6.2
"835",1971-04-15,0,5.2
"836",1971-04-16,0,4.3
"837",1971-04-17,0,3.8
"838",1971-04-18,0,3.3
"839",1971-04-19,0,2.8
"840",1971-04-20,2.5,2.6
"841",1971-04-21,0,2.6
"842",1971-04-22,0,2.4
"843",1971-04-23,20.2,2.9
"844",1971-04-24,0,3.1
"845",1971-04-25,0,2.9
"846",1971-04-26,0,2.7
"847",1971-04-27,2.5,2.6
"848",1971-04-28,40.6,53.9
"849",1971-04-29,0,28.4
"850",1971-04-30,0,15.6
"851",1971-05-01,0,10.5
"852",1971-05-02,0,7.9
"853",1971-05-03,0,6.4
