"","date","P","Q"
"230",1986-05-18,0.254,1.42650095486111
"231",1986-05-19,33.782,2.9440759375
"232",1986-05-20,1.778,4.57431277777778
"233",1986-05-21,0,1.96639635416667
"234",1986-05-22,0,1.69234296875
"235",1986-05-23,0,1.61378645833333
"236",1986-05-24,0,1.5146203125
"237",1986-05-25,1.778,1.54478564236111
"238",1986-05-26,0,1.45770416666667
"239",1986-05-27,0,1.41365902777778
"240",1986-05-28,6.858,1.53039868055556
"241",1986-05-29,13.716,2.11575909722222
"242",1986-05-30,0.254,1.63172361111111
"243",1986-05-31,0,1.40320963541667
"244",1986-06-01,0,1.31495633680556
"245",1986-06-02,0,1.26513836805556
"246",1986-06-03,0,1.28916875
"247",1986-06-04,0,1.2859828125
"248",1986-06-05,0,1.27157361111111
"249",1986-06-06,0,1.24020815972222
"250",1986-06-07,7.62,1.32939626736111
"251",1986-06-08,0,1.3142734375
"252",1986-06-09,0.254,1.21195737847222
"253",1986-06-10,0.254,1.22608185763889
"254",1986-06-11,0.762,1.18505303819444
"255",1986-06-12,0,1.11660729166667
"256",1986-06-13,0,1.07392647569444
"257",1986-06-14,0,1.03929409722222
"258",1986-06-15,0,1.03144600694444
"259",1986-06-16,0,1.01183125
"260",1986-06-17,0,0.985638715277778
"261",1986-06-18,0,0.971675868055556
"262",1986-06-19,0,0.953802777777778
"263",1986-06-20,0,0.936881076388889
"264",1986-06-21,0,0.921582465277778
"265",1986-06-22,0,0.918437326388889
"266",1986-06-23,0,0.888344878472222
"267",1986-06-24,0,0.878775347222222
"268",1986-06-25,0,0.856664409722222
"269",1986-06-26,0,0.837747482638889
"270",1986-06-27,0,0.837959201388889
"271",1986-06-28,2.032,0.867704947916667
"272",1986-06-29,0.254,0.853447048611111
"273",1986-06-30,0,0.825967274305555
"274",1986-07-01,4.826,0.851848524305555
"275",1986-07-02,0,0.884589583333333
"276",1986-07-03,0,0.816566666666667
"277",1986-07-04,0,0.770262152777778
"278",1986-07-05,0,0.798816319444444
"279",1986-07-06,0,0.735706163194444
"280",1986-07-07,0,0.734286979166667
"281",1986-07-08,0,0.71706484375
"282",1986-07-09,0,0.708944444444444
"283",1986-07-10,0,0.704051649305556
"284",1986-07-11,0,0.694520399305556
"285",1986-07-12,0,0.695303211805556
"286",1986-07-13,0,0.681260850694444
"287",1986-07-14,0,0.666386805555556
"288",1986-07-15,0,0.666929340277778
"289",1986-07-16,0,0.663222743055556
"290",1986-07-17,5.08,0.671983159722222
"291",1986-07-18,0.254,0.719846527777778
"292",1986-07-19,0,0.657825607638889
"293",1986-07-20,0,0.618011371527778
"294",1986-07-21,21.59,0.827062743055556
"295",1986-07-22,3.81,1.04368555555556
"296",1986-07-23,18.034,1.16971755208333
"297",1986-07-24,33.274,4.96750277777778
"298",1986-07-25,0.508,1.80459704861111
"299",1986-07-26,2.794,1.07859114583333
"300",1986-07-27,0,1.02360303819444
"301",1986-07-28,0,0.955624652777778
"302",1986-07-29,0,0.862120572916667
"303",1986-07-30,0,0.825016319444445
"304",1986-07-31,0.508,0.81590859375
"305",1986-08-01,7.874,0.974457465277778
"306",1986-08-02,0,0.861175694444444
"307",1986-08-03,0,0.831685503472222
"308",1986-08-04,0,0.823405555555556
"309",1986-08-05,0,0.850871961805556
"310",1986-08-06,0,0.77352890625
"311",1986-08-07,0,0.757257638888889
"312",1986-08-08,17.78,1.05947486111111
"313",1986-08-09,0,0.949271354166667
"314",1986-08-10,0.508,0.832547916666667
"315",1986-08-11,1.016,0.841780729166667
"316",1986-08-12,0.762,0.8483046875
"317",1986-08-13,2.032,0.840520486111111
"318",1986-08-14,0,0.828088975694445
"319",1986-08-15,0,0.78752109375
"320",1986-08-16,4.826,0.770822951388889
"321",1986-08-17,6.858,1.02830762152778
"322",1986-08-18,0,0.788994618055555
"323",1986-08-19,0,0.753679861111111
"324",1986-08-20,0,0.717240972222222
"325",1986-08-21,0,0.728511979166667
"326",1986-08-22,9.906,0.943032291666667
"327",1986-08-23,0,0.737599045138889
"328",1986-08-24,0,0.680556770833333
"329",1986-08-25,0,0.661721006944444
"330",1986-08-26,0.762,0.664716145833333
"331",1986-08-27,3.556,0.715794479166667
"332",1986-08-28,9.144,0.871817690972222
"333",1986-08-29,0,0.709083159722222
"334",1986-08-30,0.254,0.713821701388889
"335",1986-08-31,20.828,1.12348541666667
"336",1986-09-01,10.922,1.38557947916667
"337",1986-09-02,1.27,1.01839123263889
"338",1986-09-03,13.208,1.63885074652778
"339",1986-09-04,13.462,1.36056085069444
"340",1986-09-05,0.254,1.27637638888889
"341",1986-09-06,0,0.967670138888889
"342",1986-09-07,0,0.904888368055556
"343",1986-09-08,0,0.85668125
"344",1986-09-09,0,0.847566059027778
"345",1986-09-10,0,0.867113975694444
"346",1986-09-11,0,0.861586111111111
"347",1986-09-12,2.54,0.863582291666667
"348",1986-09-13,0,0.819121875
"349",1986-09-14,0,0.798992013888889
"350",1986-09-15,0,0.816631597222222
"351",1986-09-16,1.524,0.818776684027778
"352",1986-09-17,2.54,0.888085416666667
"353",1986-09-18,6.096,0.985562065972222
"354",1986-09-19,0,0.896011545138889
"355",1986-09-20,0,0.842471961805556
"356",1986-09-21,0,0.854278125
"357",1986-09-22,0,0.797637673611111
"358",1986-09-23,0,0.7733109375
"359",1986-09-24,0,0.763976649305556
"360",1986-09-25,0,0.771134895833333
"361",1986-09-26,0,0.718038802083333
"362",1986-09-27,0,0.732420572916667
"363",1986-09-28,0,0.707661631944445
"364",1986-09-29,0,0.72426640625
"365",1986-09-30,0,0.733068229166667
"366",1986-10-01,0,0.701609895833333
"367",1986-10-02,0,0.6965734375
"368",1986-10-03,0,0.672003298611111
"369",1986-10-04,0,0.665503298611111
"370",1986-10-05,0,0.649365538194444
"371",1986-10-06,0,0.681847395833333
"372",1986-10-07,0,0.611478385416667
"373",1986-10-08,0,0.633156076388889
"374",1986-10-09,4.826,0.744698368055556
"375",1986-10-10,4.064,0.808225069444444
"376",1986-10-11,3.048,0.807584166666667
"377",1986-10-12,7.62,0.923246458333333
"378",1986-10-13,66.802,8.06838180555556
"379",1986-10-14,10.922,11.4862260763889
"380",1986-10-15,0,1.33917170138889
"381",1986-10-16,0,1.08490729166667
"382",1986-10-17,0,1.04072638888889
"383",1986-10-18,0,1.01349479166667
"384",1986-10-19,0,0.968010416666667
"385",1986-10-20,0,0.947340625
"386",1986-10-21,0,0.978415625
"387",1986-10-22,0,0.994452690972222
"388",1986-10-23,0,0.980814670138889
"389",1986-10-24,0.254,0.963573177083333
"390",1986-10-25,62.484,13.1718043402778
"391",1986-10-26,0.254,6.79920201388889
"392",1986-10-27,0,1.94415842013889
"393",1986-10-28,0,1.51583680555556
"394",1986-10-29,0,1.37696571180556
"395",1986-10-30,0,1.30078784722222
"396",1986-10-31,0,1.23319713541667
"397",1986-11-01,0,1.19998940972222
"398",1986-11-02,0,1.20875381944444
"399",1986-11-03,0,1.2070765625
"400",1986-11-04,0,1.18285590277778
"401",1986-11-05,1.27,1.21988793402778
"402",1986-11-06,0,1.17085833333333
"403",1986-11-07,0.762,1.15482104166667
"404",1986-11-08,0,1.12726944444444
"405",1986-11-09,0.508,1.145640625
"406",1986-11-10,0,1.13698932291667
"407",1986-11-11,5.334,1.19324748263889
"408",1986-11-12,3.302,1.26408177083333
"409",1986-11-13,0,1.17699375
"410",1986-11-14,0,1.14935616319444
"411",1986-11-15,7.366,1.38774965277778
"412",1986-11-16,0.254,1.24745052083333
"413",1986-11-17,4.826,1.40708706597222
"414",1986-11-18,0,1.29502213541667
"415",1986-11-19,0,1.24259618055556
"416",1986-11-20,41.656,12.8596171875
"417",1986-11-21,0.254,4.24346642361111
"418",1986-11-22,0,2.41295824652778
"419",1986-11-23,2.794,2.11458854166667
"420",1986-11-24,0,1.96133645833333
"421",1986-11-25,4.318,1.91215677083333
"422",1986-11-26,45.212,36.0833046875
"423",1986-11-27,0,8.54612755208333
"424",1986-11-28,2.032,4.34812465277778
"425",1986-11-29,0.508,3.42186223958333
"426",1986-11-30,53.848,41.3559537673611
"427",1986-12-01,13.716,27.8468742881944
"428",1986-12-02,1.27,13.3329870833333
"429",1986-12-03,0,7.46158098958333
"430",1986-12-04,0,5.14475486111111
"431",1986-12-05,0,4.21246666666667
"432",1986-12-06,0,3.56836545138889
"433",1986-12-07,0,3.09607248263889
"434",1986-12-08,0,2.84590329861111
"435",1986-12-09,0,2.62408272569444
"436",1986-12-10,4.572,2.73243854166667
"437",1986-12-11,20.066,9.20287286458333
"438",1986-12-12,2.032,5.33200355902778
"439",1986-12-13,0,3.76146032986111
"440",1986-12-14,0,3.19773357638889
"441",1986-12-15,0.254,3.03140885416667
"442",1986-12-16,0,2.86423420138889
"443",1986-12-17,1.778,2.69778819444444
"444",1986-12-18,5.334,4.07569684027778
"445",1986-12-19,0,3.03279791666667
"446",1986-12-20,0,2.74514166666667
"447",1986-12-21,0,2.53980416666667
"448",1986-12-22,0,2.4142175
"449",1986-12-23,16.51,4.45393472222222
"450",1986-12-24,13.462,13.4366861979167
"451",1986-12-25,0,5.77530060763889
"452",1986-12-26,0,4.36888368055556
"453",1986-12-27,0,3.7173765625
"454",1986-12-28,0,3.46714500868056
"455",1986-12-29,0,3.21691345486111
"456",1986-12-30,0,2.96668190104167
"457",1986-12-31,0,2.71645034722222
"458",1987-01-01,5.08,2.89394131944444
"459",1987-01-02,0,2.70530078125
"460",1987-01-03,0,2.56661319444444
"461",1987-01-04,0.762,2.49269791666667
"462",1987-01-05,0,2.41865208333333
"463",1987-01-06,0,2.377846875
"464",1987-01-07,0,2.33755763888889
"465",1987-01-08,0,2.32918368055556
"466",1987-01-09,0,2.34772118055556
"467",1987-01-10,3.302,2.41680008680556
"468",1987-01-11,0,2.25139010416667
"469",1987-01-12,0,2.18042126736111
"470",1987-01-13,0,2.17998298611111
"471",1987-01-14,0,2.2194296875
"472",1987-01-15,3.048,2.34258472222222
"473",1987-01-16,7.112,2.40033541666667
"474",1987-01-17,0.254,2.62926111111111
"475",1987-01-18,45.212,19.2080545138889
"476",1987-01-19,17.018,41.6090605034722
"477",1987-01-20,0,11.9426586111111
"478",1987-01-21,0,7.42422378472222
"479",1987-01-22,31.496,22.6292339756944
"480",1987-01-23,0.254,13.4886175347222
"481",1987-01-24,0,8.87726597222222
"482",1987-01-25,23.622,20.7422519618056
"483",1987-01-26,0.762,16.6336678125
"484",1987-01-27,0,9.64137855902778
"485",1987-01-28,0,7.43060659722222
"486",1987-01-29,0,6.12914123263889
"487",1987-01-30,0,5.49626423611111
"488",1987-01-31,0,4.82504565972222
"489",1987-02-01,0,4.43415538194444
"490",1987-02-02,6.096,4.93219869791667
"491",1987-02-03,0,4.511971875
"492",1987-02-04,0,3.99022890625
"493",1987-02-05,0.254,3.78341666666667
"494",1987-02-06,6.858,3.92084713541667
"495",1987-02-07,20.066,16.0533829861111
"496",1987-02-08,0,7.06646770833333
"497",1987-02-09,0,5.44201614583333
"498",1987-02-10,0,4.89328350694444
"499",1987-02-11,0,4.60434583333333
"500",1987-02-12,0,4.40027925347222
"501",1987-02-13,0,4.16012039930556
"502",1987-02-14,0,3.99390607638889
"503",1987-02-15,0,3.8416078125
"504",1987-02-16,11.938,5.34655503472222
"505",1987-02-17,0,4.40760538194444
"506",1987-02-18,0.508,4.06143020833333
"507",1987-02-19,0,3.81379227430556
"508",1987-02-20,0,3.77862074652778
"509",1987-02-21,0.508,3.75550842013889
"510",1987-02-22,6.858,4.14313715277778
"511",1987-02-23,1.016,4.30539444444444
"512",1987-02-24,0,3.76547109375
"513",1987-02-25,0,3.72660451388889
"514",1987-02-26,19.05,7.04722430555556
"515",1987-02-27,24.892,20.8604449652778
"516",1987-02-28,33.782,41.6416658333333
"517",1987-03-01,6.604,51.2353455208333
"518",1987-03-02,0,16.0779638888889
"519",1987-03-03,0,10.6322192708333
"520",1987-03-04,0,8.27726822916667
"521",1987-03-05,0,7.02607291666667
"522",1987-03-06,0,6.27848585069444
"523",1987-03-07,0,5.8631328125
"524",1987-03-08,17.78,11.1086257638889
"525",1987-03-09,8.89,12.1583271180556
"526",1987-03-10,0,8.03802725694444
"527",1987-03-11,0,6.71739479166667
"528",1987-03-12,1.524,6.36619357638889
"529",1987-03-13,1.27,5.99895347222222
"530",1987-03-14,0,5.56949539930556
"531",1987-03-15,0,5.41307586805555
"532",1987-03-16,0,5.33151736111111
"533",1987-03-17,0,5.10700286458333
"534",1987-03-18,12.192,6.60416128472222
"535",1987-03-19,3.556,7.47692196180556
"536",1987-03-20,0,5.73088758680556
"537",1987-03-21,0,5.38618315972222
"538",1987-03-22,0,5.16210026041667
"539",1987-03-23,0,5.10535590277778
"540",1987-03-24,3.556,5.09541197916667
"541",1987-03-25,1.778,5.15681631944444
"542",1987-03-26,0,4.88614791666667
"543",1987-03-27,5.842,5.13561440972222
"544",1987-03-28,0,5.14661163194444
"545",1987-03-29,2.286,4.928909375
"546",1987-03-30,26.162,8.87905557291667
"547",1987-03-31,0.254,12.7208852951389
"548",1987-04-01,0,7.24343463541667
"549",1987-04-02,0.762,6.45329592013889
"550",1987-04-03,11.43,8.22307361111111
"551",1987-04-04,0,6.73656831597222
"552",1987-04-05,0,6.08276848958333
"553",1987-04-06,0,5.77571736111111
"554",1987-04-07,0,5.50041684027778
"555",1987-04-08,0,5.38007265625
"556",1987-04-09,0,5.28483142361111
"557",1987-04-10,0,5.11864895833333
"558",1987-04-11,1.778,5.11454253472222
"559",1987-04-12,0,4.93646206597222
"560",1987-04-13,0,4.87794392361111
"561",1987-04-14,0.762,4.86082456597222
"562",1987-04-15,2.032,4.89380491319444
"563",1987-04-16,0,4.66231640625
"564",1987-04-17,0,4.5785734375
"565",1987-04-18,0,4.45778116319444
"566",1987-04-19,0,4.33851996527778
"567",1987-04-20,0,4.25529765625
"568",1987-04-21,0,4.19566701388889
"569",1987-04-22,0,4.08695121527778
"570",1987-04-23,0,3.97940772569444
"571",1987-04-24,0,3.85033098958333
"572",1987-04-25,0,3.79513862847222
"573",1987-04-26,0,3.76375989583333
"574",1987-04-27,0,3.70841597222222
"575",1987-04-28,1.016,3.70864270833333
"576",1987-04-29,0,3.59078576388889
"577",1987-04-30,0,3.53476953125
"578",1987-05-01,0.762,3.51718168402778
"579",1987-05-02,1.27,3.50071328125
"580",1987-05-03,0.508,3.37601675347222
"581",1987-05-04,4.318,3.45837135416667
"582",1987-05-05,0.254,3.627034375
"583",1987-05-06,0,3.42716059027778
"584",1987-05-07,0,3.34150277777778
"585",1987-05-08,0,3.20973819444444
"586",1987-05-09,0,2.99328802083333
"587",1987-05-10,0,2.94267152777778
"588",1987-05-11,6.858,3.35462317708333
"589",1987-05-12,0.762,3.41524296875
"590",1987-05-13,11.43,4.19904595486111
"591",1987-05-14,1.778,3.37656875
"592",1987-05-15,0,3.22657074652778
"593",1987-05-16,0,3.00861501736111
"594",1987-05-17,0,2.84479157986111
"595",1987-05-18,0.254,2.75073237847222
"596",1987-05-19,12.954,3.2029409375
"597",1987-05-20,0,3.27708059027778
"598",1987-05-21,0,2.85012413194444
"599",1987-05-22,0,2.76885720486111
"600",1987-05-23,0,2.61849661458333
"601",1987-05-24,0,2.50078541666667
"602",1987-05-25,0,2.37699348958333
"603",1987-05-26,0,2.27617526041667
"604",1987-05-27,0,2.22355998263889
"605",1987-05-28,0,2.17876267361111
"606",1987-05-29,0,2.08798246527778
"607",1987-05-30,0,2.01531345486111
"608",1987-05-31,0,1.98852638888889
"609",1987-06-01,0,1.96677552083333
"610",1987-06-02,0,1.90213159722222
"611",1987-06-03,8.636,1.98243942708333
"612",1987-06-04,2.032,2.38225104166667
"613",1987-06-05,0,2.01232118055556
"614",1987-06-06,0,1.84051614583333
"615",1987-06-07,0,1.74006675347222
"616",1987-06-08,0,1.70374817708333
"617",1987-06-09,0,1.67857595486111
"618",1987-06-10,0,1.63719557291667
"619",1987-06-11,0,1.61038211805556
"620",1987-06-12,0,1.64528255208333
"621",1987-06-13,38.1,4.05637114583333
"622",1987-06-14,6.858,3.72923267361111
"623",1987-06-15,14.732,3.0754078125
"624",1987-06-16,14.732,5.83813119791667
"625",1987-06-17,6.604,3.98901855902778
"626",1987-06-18,2.794,2.98379427083333
"627",1987-06-19,0.254,2.614259375
"628",1987-06-20,2.54,2.48183159722222
"629",1987-06-21,2.286,2.49050321180556
"630",1987-06-22,0.254,2.50691892361111
"631",1987-06-23,3.556,2.52345409722222
"632",1987-06-24,0,2.31017274305556
"633",1987-06-25,2.286,2.21825026041667
"634",1987-06-26,2.54,2.32739097222222
"635",1987-06-27,0,2.11488029513889
"636",1987-06-28,0,1.88006475694444
"637",1987-06-29,0,1.81183480902778
"638",1987-06-30,0,1.7558390625
"639",1987-07-01,3.302,1.81919409722222
"640",1987-07-02,1.778,1.95740737847222
"641",1987-07-03,5.334,2.06498739583333
"642",1987-07-04,18.034,2.84646864583333
"643",1987-07-05,8.382,2.536025
"644",1987-07-06,1.524,2.35794302083333
"645",1987-07-07,1.524,2.06122829861111
"646",1987-07-08,1.27,1.84249184027778
"647",1987-07-09,0,1.80509270833333
"648",1987-07-10,0,1.66912309027778
"649",1987-07-11,0,1.56828845486111
"650",1987-07-12,0,1.49202369791667
"651",1987-07-13,0,1.42303368055556
"652",1987-07-14,0,1.40246796875
"653",1987-07-15,0,1.37030295138889
"654",1987-07-16,0,1.30374097222222
"655",1987-07-17,0,1.29170538194444
"656",1987-07-18,0,1.26517170138889
"657",1987-07-19,0,1.24429461805556
"658",1987-07-20,0,1.20378324652778
"659",1987-07-21,0,1.17357022569444
"660",1987-07-22,0,1.15200746527778
"661",1987-07-23,0,1.12525807291667
"662",1987-07-24,0,1.09930190972222
"663",1987-07-25,0,1.07753845486111
"664",1987-07-26,16.002,1.76309581597222
"665",1987-07-27,0,1.29961041666667
"666",1987-07-28,27.686,2.90669826388889
"667",1987-07-29,0,1.416933125
"668",1987-07-30,0,1.34323473958333
"669",1987-07-31,2.794,1.33045229166667
"670",1987-08-01,25.654,4.1280578125
"671",1987-08-02,0,1.60615152777778
"672",1987-08-03,0,1.49496777777778
"673",1987-08-04,20.066,1.72136940972222
"674",1987-08-05,0,2.33140663194444
"675",1987-08-06,1.778,1.67023272569444
"676",1987-08-07,0,1.63946154513889
"677",1987-08-08,0.254,1.52770737847222
"678",1987-08-09,0,1.43201354166667
"679",1987-08-10,0,1.33590590277778
"680",1987-08-11,0,1.30553342013889
"681",1987-08-12,0,1.27628967013889
"682",1987-08-13,0,1.23248125
"683",1987-08-14,0,1.16009123263889
"684",1987-08-15,0,1.1428625
